"","cnt","t1","t2","hum","wind_speed","is_holiday","is_weekend","is_cloudy","is_raining","is_snowing","is_spring","is_summer","is_fall","is_winter","is_night","hour"
"8513","normal",0.464788732394366,0.525,0.647798742138365,0.486725663716814,0,1,1,0,0,0,0,0,1,0,0.565217391304348
"8514","normal",0.464788732394366,0.525,0.59748427672956,0.460176991150442,0,1,1,0,0,0,0,0,1,0,0.608695652173913
"8515","normal",0.464788732394366,0.525,0.59748427672956,0.389380530973451,0,1,1,0,0,0,0,0,1,0,0.652173913043478
"8516","normal",0.436619718309859,0.5,0.647798742138365,0.460176991150442,0,1,1,0,0,0,0,0,1,0,0.695652173913043
"8517","normal",0.436619718309859,0.5,0.647798742138365,0.557522123893805,0,1,1,0,0,0,0,0,1,0,0.739130434782609
"8518","normal",0.450704225352113,0.5125,0.622641509433962,0.539823008849557,0,1,1,0,0,0,0,0,1,1,0.782608695652174
"8519","normal",0.450704225352113,0.5125,0.622641509433962,0.495575221238938,0,1,1,0,0,0,0,0,1,1,0.826086956521739
"8520","normal",0.450704225352113,0.5125,0.622641509433962,0.557522123893805,0,1,1,0,0,0,0,0,1,1,0.869565217391304
"8521","normal",0.464788732394366,0.525,0.59748427672956,0.566371681415929,0,1,1,0,0,0,0,0,1,1,0.91304347826087
"8522","normal",0.436619718309859,0.5,0.647798742138365,0.539823008849557,0,1,1,0,0,0,0,0,1,1,0.956521739130435
"8523","low",0.450704225352113,0.5125,0.622641509433962,0.557522123893805,0,1,1,0,0,0,0,0,1,1,1
"8524","low",0.464788732394366,0.525,0.622641509433962,0.557522123893805,0,1,1,0,0,0,0,0,1,1,0
"8525","low",0.450704225352113,0.5125,0.679245283018868,0.539823008849557,0,1,1,0,0,0,0,0,1,1,0.0434782608695652
"8526","low",0.464788732394366,0.525,0.647798742138365,0.557522123893805,0,1,1,0,0,0,0,0,1,1,0.0869565217391304
"8527","low",0.464788732394366,0.525,0.647798742138365,0.548672566371681,0,1,1,0,0,0,0,0,1,1,0.130434782608696
"8528","low",0.450704225352113,0.5125,0.679245283018868,0.539823008849557,0,1,1,0,0,0,0,0,1,1,0.173913043478261
"8529","low",0.464788732394366,0.525,0.647798742138365,0.548672566371681,0,1,1,0,0,0,0,0,1,0,0.217391304347826
"8530","low",0.436619718309859,0.5,0.773584905660377,0.52212389380531,0,1,1,1,0,0,0,0,1,0,0.260869565217391
"8531","low",0.436619718309859,0.5,0.811320754716981,0.460176991150442,0,1,1,1,0,0,0,0,1,0,0.304347826086957
"8532","low",0.436619718309859,0.5,0.849056603773585,0.460176991150442,0,1,1,0,0,0,0,0,1,0,0.347826086956522
"8533","normal",0.450704225352113,0.5125,0.811320754716981,0.460176991150442,0,1,1,1,0,0,0,0,1,0,0.391304347826087
"8534","normal",0.464788732394366,0.525,0.773584905660377,0.530973451327434,0,1,1,0,0,0,0,0,1,0,0.434782608695652
"8535","normal",0.464788732394366,0.525,0.773584905660377,0.442477876106195,0,1,1,0,0,0,0,0,1,0,0.478260869565217
"8536","normal",0.464788732394366,0.525,0.773584905660377,0.345132743362832,0,1,1,0,0,0,0,0,1,0,0.521739130434783
"8537","normal",0.464788732394366,0.525,0.773584905660377,0.36283185840708,0,1,1,0,0,0,0,0,1,0,0.565217391304348
"8538","normal",0.464788732394366,0.525,0.742138364779874,0.36283185840708,0,1,1,0,0,0,0,0,1,0,0.608695652173913
"8539","normal",0.464788732394366,0.525,0.773584905660377,0.353982300884956,0,1,1,0,0,0,0,0,1,0,0.652173913043478
"8540","normal",0.436619718309859,0.5,0.849056603773585,0.265486725663717,0,1,1,0,0,0,0,0,1,0,0.695652173913043
"8541","normal",0.436619718309859,0.5,0.849056603773585,0.265486725663717,0,1,1,0,0,0,0,0,1,0,0.739130434782609
"8542","normal",0.436619718309859,0.5,0.811320754716981,0.247787610619469,0,1,1,0,0,0,0,0,1,1,0.782608695652174
"8543","normal",0.436619718309859,0.5,0.773584905660377,0.212389380530973,0,1,1,0,0,0,0,0,1,1,0.826086956521739
"8544","normal",0.436619718309859,0.5,0.773584905660377,0.247787610619469,0,1,1,0,0,0,0,0,1,1,0.869565217391304
"8545","normal",0.422535211267606,0.4875,0.811320754716981,0.141592920353982,0,1,1,0,0,0,0,0,1,1,0.91304347826087
"8546","normal",0.408450704225352,0.475,0.811320754716981,0.230088495575221,0,1,1,0,0,0,0,0,1,1,0.956521739130435
"8547","normal",0.380281690140845,0.45,0.849056603773585,0.141592920353982,0,1,1,0,0,0,0,0,1,1,1
"8548","low",0.352112676056338,0.425,0.924528301886792,0.194690265486726,1,0,0,0,0,0,0,0,1,1,0
"8549","low",0.352112676056338,0.425,0.924528301886792,0.212389380530973,1,0,1,0,0,0,0,0,1,1,0.0434782608695652
"8550","low",0.338028169014085,0.4,0.886792452830189,0.15929203539823,1,0,0,0,0,0,0,0,1,1,0.0869565217391304
"8551","low",0.338028169014085,0.4,0.886792452830189,0.0973451327433628,1,0,0,0,0,0,0,0,1,1,0.130434782608696
"8552","low",0.323943661971831,0.375,0.849056603773585,0.15929203539823,1,0,0,0,0,0,0,0,1,1,0.173913043478261
"8553","low",0.323943661971831,0.375,0.849056603773585,0.141592920353982,1,0,0,0,0,0,0,0,1,0,0.217391304347826
"8554","low",0.323943661971831,0.375,0.773584905660377,0.150442477876106,1,0,0,0,0,0,0,0,1,0,0.260869565217391
"8555","low",0.338028169014085,0.4125,0.70440251572327,0.168141592920354,1,0,0,0,0,0,0,0,1,0,0.304347826086957
"8556","low",0.352112676056338,0.425,0.647798742138365,0.300884955752212,1,0,0,0,0,0,0,0,1,0,0.347826086956522
"8557","normal",0.366197183098592,0.4375,0.616352201257862,0.247787610619469,1,0,0,0,0,0,0,0,1,0,0.391304347826087
"8558","normal",0.408450704225352,0.475,0.534591194968553,0.247787610619469,1,0,0,0,0,0,0,0,1,0,0.434782608695652
"8559","normal",0.422535211267606,0.4875,0.509433962264151,0.265486725663717,1,0,0,0,0,0,0,0,1,0,0.478260869565217
"8560","normal",0.436619718309859,0.5,0.484276729559748,0.283185840707965,1,0,0,0,0,0,0,0,1,0,0.521739130434783
"8561","normal",0.422535211267606,0.4875,0.509433962264151,0.327433628318584,1,0,0,0,0,0,0,0,1,0,0.565217391304348
"8562","normal",0.380281690140845,0.45,0.584905660377358,0.345132743362832,1,0,0,0,0,0,0,0,1,0,0.608695652173913
"8563","normal",0.380281690140845,0.45,0.616352201257862,0.327433628318584,1,0,0,0,0,0,0,0,1,0,0.652173913043478
"8564","normal",0.352112676056338,0.425,0.647798742138365,0.230088495575221,1,0,0,0,0,0,0,0,1,0,0.695652173913043
"8565","normal",0.366197183098592,0.4375,0.616352201257862,0.31858407079646,1,0,0,0,0,0,0,0,1,0,0.739130434782609
"8566","normal",0.380281690140845,0.45,0.584905660377358,0.371681415929204,1,0,0,0,0,0,0,0,1,1,0.782608695652174
"8567","normal",0.380281690140845,0.45,0.584905660377358,0.424778761061947,1,0,0,0,0,0,0,0,1,1,0.826086956521739
"8568","normal",0.380281690140845,0.45,0.584905660377358,0.424778761061947,1,0,0,0,0,0,0,0,1,1,0.869565217391304
"8569","normal",0.408450704225352,0.475,0.534591194968553,0.371681415929204,1,0,0,0,0,0,0,0,1,1,0.91304347826087
"8570","normal",0.408450704225352,0.475,0.534591194968553,0.31858407079646,1,0,0,0,0,0,0,0,1,1,0.956521739130435
"8571","normal",0.408450704225352,0.475,0.584905660377358,0.300884955752212,1,0,0,0,0,0,0,0,1,1,1
"8572","low",0.408450704225352,0.475,0.647798742138365,0.327433628318584,0,0,1,1,0,0,0,0,1,1,0
"8573","low",0.394366197183099,0.4625,0.742138364779874,0.345132743362832,0,0,1,1,0,0,0,0,1,1,0.0434782608695652
"8574","low",0.380281690140845,0.45,0.710691823899371,0.300884955752212,0,0,1,1,0,0,0,0,1,1,0.0869565217391304
"8575","low",0.394366197183099,0.4625,0.742138364779874,0.247787610619469,0,0,1,0,0,0,0,0,1,1,0.130434782608696
"8576","low",0.408450704225352,0.475,0.679245283018868,0.345132743362832,0,0,1,0,0,0,0,0,1,1,0.173913043478261
"8577","low",0.408450704225352,0.475,0.647798742138365,0.31858407079646,0,0,0,0,0,0,0,0,1,0,0.217391304347826
"8578","low",0.394366197183099,0.4625,0.647798742138365,0.380530973451327,0,0,1,0,0,0,0,0,1,0,0.260869565217391
"8579","normal",0.366197183098592,0.4375,0.742138364779874,0.212389380530973,0,0,0,0,0,0,0,0,1,0,0.304347826086957
"8580","normal",0.352112676056338,0.425,0.710691823899371,0.212389380530973,0,0,1,0,0,0,0,0,1,0,0.347826086956522
"8581","normal",0.380281690140845,0.45,0.710691823899371,0.265486725663717,0,0,1,1,0,0,0,0,1,0,0.391304347826087
"8582","normal",0.380281690140845,0.45,0.742138364779874,0.283185840707965,0,0,1,0,0,0,0,0,1,0,0.434782608695652
"8583","normal",0.380281690140845,0.45,0.679245283018868,0.309734513274336,0,0,1,0,0,0,0,0,1,0,0.478260869565217
"8584","normal",0.380281690140845,0.45,0.584905660377358,0.36283185840708,0,0,1,0,0,0,0,0,1,0,0.521739130434783
"8585","normal",0.380281690140845,0.45,0.647798742138365,0.327433628318584,0,0,1,0,0,0,0,0,1,0,0.565217391304348
"8586","normal",0.380281690140845,0.45,0.584905660377358,0.353982300884956,0,0,1,0,0,0,0,0,1,0,0.608695652173913
"8587","normal",0.366197183098592,0.4375,0.647798742138365,0.300884955752212,0,0,1,0,0,0,0,0,1,0,0.652173913043478
"8588","normal",0.352112676056338,0.425,0.679245283018868,0.300884955752212,0,0,1,0,0,0,0,0,1,0,0.695652173913043
"8589","normal",0.352112676056338,0.425,0.710691823899371,0.31858407079646,0,0,1,0,0,0,0,0,1,0,0.739130434782609
"8590","normal",0.352112676056338,0.425,0.647798742138365,0.300884955752212,0,0,1,0,0,0,0,0,1,1,0.782608695652174
"8591","normal",0.323943661971831,0.35,0.69811320754717,0.230088495575221,0,0,0,0,0,0,0,0,1,1,0.826086956521739
"8592","normal",0.323943661971831,0.35,0.69811320754717,0.247787610619469,0,0,0,0,0,0,0,0,1,1,0.869565217391304
"8593","normal",0.352112676056338,0.425,0.647798742138365,0.283185840707965,0,0,0,0,0,0,0,0,1,1,0.91304347826087
"8594","normal",0.366197183098592,0.4375,0.679245283018868,0.371681415929204,0,0,1,0,0,0,0,0,1,1,0.956521739130435
"8595","normal",0.380281690140845,0.45,0.679245283018868,0.36283185840708,0,0,1,0,0,0,0,0,1,1,1
"8596","low",0.380281690140845,0.45,0.742138364779874,0.345132743362832,0,0,1,1,0,0,0,0,1,1,0
"8597","low",0.380281690140845,0.45,0.773584905660377,0.353982300884956,0,0,1,1,0,0,0,0,1,1,0.0434782608695652
"8598","low",0.408450704225352,0.475,0.710691823899371,0.353982300884956,0,0,1,0,0,0,0,0,1,1,0.0869565217391304
"8599","low",0.408450704225352,0.475,0.679245283018868,0.407079646017699,0,0,1,0,0,0,0,0,1,1,0.130434782608696
"8600","low",0.408450704225352,0.475,0.647798742138365,0.442477876106195,0,0,1,0,0,0,0,0,1,1,0.173913043478261
"8601","low",0.408450704225352,0.475,0.584905660377358,0.513274336283186,0,0,1,0,0,0,0,0,1,0,0.217391304347826
"8602","low",0.436619718309859,0.5,0.509433962264151,0.539823008849557,0,0,1,0,0,0,0,0,1,0,0.260869565217391
"8603","normal",0.436619718309859,0.5,0.484276729559748,0.539823008849557,0,0,0,0,0,0,0,0,1,0,0.304347826086957
"8604","normal",0.436619718309859,0.5,0.484276729559748,0.592920353982301,0,0,0,0,0,0,0,0,1,0,0.347826086956522
"8605","normal",0.436619718309859,0.5,0.484276729559748,0.495575221238938,0,0,0,0,0,0,0,0,1,0,0.391304347826087
"8606","normal",0.436619718309859,0.5,0.484276729559748,0.495575221238938,0,0,0,0,0,0,0,0,1,0,0.434782608695652
"8607","normal",0.436619718309859,0.5,0.459119496855346,0.539823008849557,0,0,0,0,0,0,0,0,1,0,0.478260869565217
"8608","normal",0.422535211267606,0.4875,0.433962264150943,0.513274336283186,0,0,0,0,0,0,0,0,1,0,0.521739130434783
"8609","normal",0.408450704225352,0.475,0.433962264150943,0.52212389380531,0,0,0,0,0,0,0,0,1,0,0.565217391304348
"8610","normal",0.408450704225352,0.475,0.459119496855346,0.539823008849557,0,0,0,0,0,0,0,0,1,0,0.608695652173913
"8611","normal",0.408450704225352,0.475,0.484276729559748,0.495575221238938,0,0,1,1,0,0,0,0,1,0,0.652173913043478
"8612","normal",0.394366197183099,0.4625,0.534591194968553,0.469026548672566,0,0,1,1,0,0,0,0,1,0,0.695652173913043
"8613","normal",0.352112676056338,0.425,0.710691823899371,0.442477876106195,0,0,1,1,0,0,0,0,1,0,0.739130434782609
"8614","normal",0.366197183098592,0.4375,0.591194968553459,0.371681415929204,0,0,1,0,0,0,0,0,1,1,0.782608695652174
"8615","normal",0.352112676056338,0.425,0.742138364779874,0.389380530973451,0,0,1,1,0,0,0,0,1,1,0.826086956521739
"8616","low",0.338028169014085,0.3875,0.811320754716981,0.345132743362832,0,0,1,1,0,0,0,0,1,1,0.869565217391304
"8617","low",0.352112676056338,0.425,0.811320754716981,0.31858407079646,0,0,1,1,0,0,0,0,1,1,0.91304347826087
"8618","low",0.352112676056338,0.425,0.849056603773585,0.283185840707965,0,0,1,1,0,0,0,0,1,1,0.956521739130435
"8619","low",0.352112676056338,0.425,0.849056603773585,0.345132743362832,0,0,1,1,0,0,0,0,1,1,1
"8620","low",0.323943661971831,0.3375,0.735849056603774,0.380530973451327,0,0,1,1,0,0,0,0,1,1,0
"8621","low",0.309859154929577,0.325,0.735849056603774,0.345132743362832,0,0,1,1,0,0,0,0,1,1,0.0434782608695652
"8622","low",0.295774647887324,0.3,0.735849056603774,0.327433628318584,0,0,0,0,0,0,0,0,1,1,0.0869565217391304
"8623","low",0.309859154929577,0.3125,0.641509433962264,0.327433628318584,0,0,1,0,0,0,0,0,1,1,0.130434782608696
"8624","low",0.309859154929577,0.3125,0.547169811320755,0.460176991150442,0,0,1,1,0,0,0,0,1,1,0.173913043478261
"8625","low",0.295774647887324,0.2875,0.635220125786163,0.47787610619469,0,0,1,0,0,0,0,0,1,0,0.217391304347826
"8626","low",0.295774647887324,0.2875,0.60377358490566,0.47787610619469,0,0,1,0,0,0,0,0,1,0,0.260869565217391
"8627","normal",0.295774647887324,0.2875,0.572327044025157,0.460176991150442,0,0,1,0,0,0,0,0,1,0,0.304347826086957
"8628","normal",0.295774647887324,0.2875,0.572327044025157,0.460176991150442,0,0,1,0,0,0,0,0,1,0,0.347826086956522
"8629","normal",0.309859154929577,0.3,0.522012578616352,0.47787610619469,0,0,0,0,0,0,0,0,1,0,0.391304347826087
"8630","normal",0.323943661971831,0.325,0.471698113207547,0.442477876106195,0,0,0,0,0,0,0,0,1,0,0.434782608695652
"8631","normal",0.352112676056338,0.425,0.446540880503145,0.380530973451327,0,0,0,0,0,0,0,0,1,0,0.478260869565217
"8632","normal",0.352112676056338,0.425,0.49685534591195,0.460176991150442,0,0,1,0,0,0,0,0,1,0,0.521739130434783
"8633","normal",0.352112676056338,0.425,0.522012578616352,0.407079646017699,0,0,1,0,0,0,0,0,1,0,0.565217391304348
"8634","normal",0.380281690140845,0.45,0.471698113207547,0.530973451327434,0,0,1,0,0,0,0,0,1,0,0.608695652173913
"8635","normal",0.352112676056338,0.425,0.522012578616352,0.442477876106195,0,0,1,0,0,0,0,0,1,0,0.652173913043478
"8636","normal",0.352112676056338,0.425,0.553459119496855,0.424778761061947,0,0,1,0,0,0,0,0,1,0,0.695652173913043
"8637","normal",0.338028169014085,0.3625,0.679245283018868,0.557522123893805,0,0,1,1,0,0,0,0,1,0,0.739130434782609
"8638","normal",0.295774647887324,0.3,0.735849056603774,0.345132743362832,0,0,1,1,0,0,0,0,1,1,0.782608695652174
"8639","normal",0.295774647887324,0.3,0.69811320754717,0.371681415929204,0,0,1,0,0,0,0,0,1,1,0.826086956521739
"8640","normal",0.267605633802817,0.275,0.773584905660377,0.31858407079646,0,0,0,0,0,0,0,0,1,1,0.869565217391304
"8641","normal",0.267605633802817,0.275,0.666666666666667,0.345132743362832,0,0,0,0,0,0,0,0,1,1,0.91304347826087
"8642","normal",0.23943661971831,0.225,0.69811320754717,0.424778761061947,0,0,0,0,0,0,0,0,1,1,0.956521739130435
"8643","normal",0.23943661971831,0.2625,0.69811320754717,0.292035398230089,0,0,0,0,0,0,0,0,1,1,1
"8644","normal",0.211267605633803,0.2375,0.761006289308176,0.230088495575221,1,0,0,0,0,0,0,0,1,1,0
"8645","normal",0.197183098591549,0.225,0.79874213836478,0.194690265486726,1,0,0,0,0,0,0,0,1,1,0.0434782608695652
"8646","normal",0.183098591549296,0.2125,0.79874213836478,0.176991150442478,1,0,0,0,0,0,0,0,1,1,0.0869565217391304
"8647","normal",0.183098591549296,0.2625,0.761006289308176,0.0884955752212389,1,0,0,0,0,0,0,0,1,1,0.130434782608696
"8648","low",0.183098591549296,0.25,0.69811320754717,0.0973451327433628,1,0,0,0,0,0,0,0,1,1,0.173913043478261
"8649","low",0.154929577464789,0.2375,0.836477987421384,0.0884955752212389,1,0,0,0,0,0,0,0,1,0,0.217391304347826
"8650","low",0.126760563380282,0.15,0.836477987421384,0.176991150442478,1,0,0,0,0,0,0,0,1,0,0.260869565217391
"8651","low",0.126760563380282,0.15,0.836477987421384,0.212389380530973,1,0,0,0,0,0,0,0,1,0,0.304347826086957
"8652","low",0.126760563380282,0.15,0.836477987421384,0.212389380530973,1,0,0,0,0,0,0,0,1,0,0.347826086956522
"8653","low",0.169014084507042,0.1875,0.79874213836478,0.247787610619469,1,0,0,0,0,0,0,0,1,0,0.391304347826087
"8654","normal",0.197183098591549,0.2125,0.69811320754717,0.300884955752212,1,0,0,0,0,0,0,0,1,0,0.434782608695652
"8655","normal",0.225352112676056,0.2375,0.761006289308176,0.283185840707965,1,0,0,0,0,0,0,0,1,0,0.478260869565217
"8656","normal",0.267605633802817,0.275,0.69811320754717,0.336283185840708,1,0,0,0,0,0,0,0,1,0,0.521739130434783
"8657","normal",0.267605633802817,0.275,0.69811320754717,0.31858407079646,1,0,0,0,0,0,0,0,1,0,0.565217391304348
"8658","normal",0.267605633802817,0.275,0.735849056603774,0.353982300884956,1,0,1,0,0,0,0,0,1,0,0.608695652173913
"8659","normal",0.267605633802817,0.2625,0.805031446540881,0.407079646017699,1,0,1,1,0,0,0,0,1,0,0.652173913043478
"8660","normal",0.267605633802817,0.2625,0.836477987421384,0.407079646017699,1,0,1,1,0,0,0,0,1,0,0.695652173913043
"8661","normal",0.267605633802817,0.2625,0.836477987421384,0.407079646017699,1,0,1,0,0,0,0,0,1,0,0.739130434782609
"8662","normal",0.267605633802817,0.2625,0.836477987421384,0.389380530973451,1,0,1,0,0,0,0,0,1,1,0.782608695652174
"8663","normal",0.28169014084507,0.275,0.805031446540881,0.460176991150442,1,0,1,0,0,0,0,0,1,1,0.826086956521739
"8664","normal",0.295774647887324,0.3,0.69811320754717,0.460176991150442,1,0,1,0,0,0,0,0,1,1,0.869565217391304
"8665","low",0.295774647887324,0.2875,0.735849056603774,0.47787610619469,1,0,1,1,0,0,0,0,1,1,0.91304347826087
"8666","low",0.295774647887324,0.3,0.773584905660377,0.424778761061947,1,0,1,1,0,0,0,0,1,1,0.956521739130435
"8667","low",0.28169014084507,0.2875,0.836477987421384,0.353982300884956,1,0,1,1,0,0,0,0,1,1,1
"8668","low",0.295774647887324,0.3,0.836477987421384,0.424778761061947,0,1,1,1,0,0,0,0,1,1,0
"8669","low",0.295774647887324,0.3,0.836477987421384,0.353982300884956,0,1,1,1,0,0,0,0,1,1,0.0434782608695652
"8670","low",0.295774647887324,0.3,0.880503144654088,0.327433628318584,0,1,1,1,0,0,0,0,1,1,0.0869565217391304
"8671","low",0.323943661971831,0.3375,0.849056603773585,0.345132743362832,0,1,1,0,0,0,0,0,1,1,0.130434782608696
"8672","low",0.323943661971831,0.3375,0.849056603773585,0.345132743362832,0,1,1,0,0,0,0,0,1,1,0.173913043478261
"8673","low",0.323943661971831,0.3375,0.849056603773585,0.345132743362832,0,1,1,0,0,0,0,0,1,0,0.217391304347826
"8674","low",0.323943661971831,0.3375,0.849056603773585,0.345132743362832,0,1,1,1,0,0,0,0,1,0,0.260869565217391
"8675","low",0.323943661971831,0.325,0.849056603773585,0.407079646017699,0,1,1,1,0,0,0,0,1,0,0.304347826086957
"8676","low",0.338028169014085,0.375,0.811320754716981,0.353982300884956,0,1,1,0,0,0,0,0,1,0,0.347826086956522
"8677","normal",0.352112676056338,0.425,0.773584905660377,0.380530973451327,0,1,1,0,0,0,0,0,1,0,0.391304347826087
"8678","normal",0.352112676056338,0.425,0.773584905660377,0.371681415929204,0,1,1,0,0,0,0,0,1,0,0.434782608695652
"8679","normal",0.352112676056338,0.425,0.773584905660377,0.442477876106195,0,1,1,0,0,0,0,0,1,0,0.478260869565217
"8680","normal",0.352112676056338,0.425,0.773584905660377,0.442477876106195,0,1,1,0,0,0,0,0,1,0,0.521739130434783
"8681","normal",0.352112676056338,0.425,0.849056603773585,0.442477876106195,0,1,1,0,0,0,0,0,1,0,0.565217391304348
"8682","normal",0.323943661971831,0.325,0.924528301886792,0.389380530973451,0,1,1,1,0,0,0,0,1,0,0.608695652173913
"8683","normal",0.352112676056338,0.425,0.849056603773585,0.300884955752212,0,1,1,1,0,0,0,0,1,0,0.652173913043478
"8684","normal",0.366197183098592,0.4375,0.886792452830189,0.230088495575221,0,1,1,1,0,0,0,0,1,0,0.695652173913043
"8685","normal",0.352112676056338,0.425,0.886792452830189,0.283185840707965,0,1,1,1,0,0,0,0,1,0,0.739130434782609
"8686","normal",0.352112676056338,0.425,0.849056603773585,0.380530973451327,0,1,1,1,0,0,0,0,1,1,0.782608695652174
"8687","normal",0.352112676056338,0.425,0.849056603773585,0.460176991150442,0,1,1,1,0,0,0,0,1,1,0.826086956521739
"8688","normal",0.352112676056338,0.425,0.849056603773585,0.495575221238938,0,1,1,0,0,0,0,0,1,1,0.869565217391304
"8689","low",0.352112676056338,0.425,0.849056603773585,0.47787610619469,0,1,1,1,0,0,0,0,1,1,0.91304347826087
"8690","low",0.352112676056338,0.425,0.773584905660377,0.424778761061947,0,1,1,0,0,0,0,0,1,1,0.956521739130435
"8691","normal",0.352112676056338,0.425,0.811320754716981,0.407079646017699,0,1,1,0,0,0,0,0,1,1,1
"8692","low",0.338028169014085,0.375,0.886792452830189,0.407079646017699,0,1,1,1,0,0,0,0,1,1,0
"8693","low",0.309859154929577,0.3,0.842767295597484,0.504424778761062,0,1,1,1,0,0,0,0,1,1,0.0434782608695652
"8694","low",0.295774647887324,0.275,0.805031446540881,0.495575221238938,0,1,1,1,0,0,0,0,1,1,0.0869565217391304
"8695","low",0.28169014084507,0.2625,0.69811320754717,0.460176991150442,0,1,1,0,0,0,0,0,1,1,0.130434782608696
"8696","low",0.267605633802817,0.275,0.635220125786163,0.300884955752212,0,1,1,0,0,0,0,0,1,1,0.173913043478261
"8697","low",0.253521126760563,0.2875,0.635220125786163,0.212389380530973,0,1,0,0,0,0,0,0,1,0,0.217391304347826
"8698","low",0.23943661971831,0.2875,0.635220125786163,0.15929203539823,0,1,0,0,0,0,0,0,1,0,0.260869565217391
"8699","low",0.23943661971831,0.275,0.666666666666667,0.15929203539823,0,1,1,0,0,0,0,0,1,0,0.304347826086957
"8700","low",0.267605633802817,0.275,0.735849056603774,0.265486725663717,0,1,0,0,0,0,0,0,1,0,0.347826086956522
"8701","normal",0.295774647887324,0.3,0.805031446540881,0.336283185840708,0,1,1,1,0,0,0,0,1,0,0.391304347826087
"8702","normal",0.323943661971831,0.325,0.773584905660377,0.407079646017699,0,1,1,1,0,0,0,0,1,0,0.434782608695652
"8703","normal",0.295774647887324,0.3,0.836477987421384,0.460176991150442,0,1,1,1,0,0,0,0,1,0,0.478260869565217
"8704","low",0.295774647887324,0.2875,0.836477987421384,0.47787610619469,0,1,1,1,0,0,0,0,1,0,0.521739130434783
"8705","low",0.295774647887324,0.3,0.836477987421384,0.460176991150442,0,1,1,1,0,0,0,0,1,0,0.565217391304348
"8706","low",0.309859154929577,0.3125,0.805031446540881,0.424778761061947,0,1,1,1,0,0,0,0,1,0,0.608695652173913
"8707","normal",0.323943661971831,0.35,0.811320754716981,0.247787610619469,0,1,1,1,0,0,0,0,1,0,0.652173913043478
"8708","normal",0.309859154929577,0.35,0.805031446540881,0.176991150442478,0,1,1,1,0,0,0,0,1,0,0.695652173913043
"8709","normal",0.295774647887324,0.35,0.836477987421384,0.115044247787611,0,1,1,0,0,0,0,0,1,0,0.739130434782609
"8710","normal",0.295774647887324,0.35,0.836477987421384,0.123893805309735,0,1,1,0,0,0,0,0,1,1,0.782608695652174
"8711","normal",0.28169014084507,0.3375,0.874213836477987,0.115044247787611,0,1,0,0,0,0,0,0,1,1,0.826086956521739
"8712","low",0.267605633802817,0.3125,0.836477987421384,0.141592920353982,0,1,0,0,0,0,0,0,1,1,0.869565217391304
"8713","low",0.23943661971831,0.3,0.911949685534591,0.123893805309735,0,1,0,0,0,0,0,0,1,1,0.91304347826087
"8714","low",0.267605633802817,0.3125,0.836477987421384,0.141592920353982,0,1,0,0,0,0,0,0,1,1,0.956521739130435
"8715","low",0.267605633802817,0.3125,0.836477987421384,0.15929203539823,0,1,0,0,0,0,0,0,1,1,1
"8716","low",0.267605633802817,0.3,0.836477987421384,0.176991150442478,0,0,0,0,0,0,0,0,1,1,0
"8717","low",0.267605633802817,0.3,0.805031446540881,0.230088495575221,0,0,0,0,0,0,0,0,1,1,0.0434782608695652
"8718","low",0.267605633802817,0.3,0.773584905660377,0.194690265486726,0,0,0,0,0,0,0,0,1,1,0.0869565217391304
"8719","low",0.267605633802817,0.3,0.773584905660377,0.212389380530973,0,0,1,0,0,0,0,0,1,1,0.130434782608696
"8720","low",0.267605633802817,0.3,0.773584905660377,0.176991150442478,0,0,1,0,0,0,0,0,1,1,0.173913043478261
"8721","low",0.267605633802817,0.3,0.805031446540881,0.194690265486726,0,0,1,0,0,0,0,0,1,0,0.217391304347826
"8722","normal",0.267605633802817,0.3,0.836477987421384,0.194690265486726,0,0,0,0,0,0,0,0,1,0,0.260869565217391
"8723","normal",0.267605633802817,0.3,0.805031446540881,0.212389380530973,0,0,0,0,0,0,0,0,1,0,0.304347826086957
"8724","high",0.28169014084507,0.3125,0.773584905660377,0.247787610619469,0,0,1,0,0,0,0,0,1,0,0.347826086956522
"8725","normal",0.295774647887324,0.325,0.805031446540881,0.247787610619469,0,0,1,0,0,0,0,0,1,0,0.391304347826087
"8726","normal",0.323943661971831,0.35,0.773584905660377,0.283185840707965,0,0,1,0,0,0,0,0,1,0,0.434782608695652
"8727","normal",0.338028169014085,0.3875,0.710691823899371,0.300884955752212,0,0,1,0,0,0,0,0,1,0,0.478260869565217
"8728","normal",0.352112676056338,0.425,0.679245283018868,0.300884955752212,0,0,1,1,0,0,0,0,1,0,0.521739130434783
"8729","normal",0.323943661971831,0.35,0.773584905660377,0.230088495575221,0,0,1,1,0,0,0,0,1,0,0.565217391304348
"8730","normal",0.323943661971831,0.375,0.735849056603774,0.141592920353982,0,0,1,0,0,0,0,0,1,0,0.608695652173913
"8731","normal",0.309859154929577,0.35,0.805031446540881,0.176991150442478,0,0,1,0,0,0,0,0,1,0,0.652173913043478
"8732","normal",0.295774647887324,0.3375,0.836477987421384,0.176991150442478,0,0,1,0,0,0,0,0,1,0,0.695652173913043
"8733","high",0.295774647887324,0.325,0.805031446540881,0.194690265486726,0,0,1,0,0,0,0,0,1,0,0.739130434782609
"8734","high",0.28169014084507,0.3125,0.773584905660377,0.194690265486726,0,0,0,0,0,0,0,0,1,1,0.782608695652174
